title	queer?	yes/all	%	tags	url
The Masked Minion 	No	0/1	0.0	"#metaphor,#masked_minion,#gssm,#metaphor,#masked_minion,#gssm,comedy,comedy,romance,lgbtq+,comedy,romance,lgbtq+,"	"https://tapas.io/series/The-Masked-Minion/info"
Brandon & The New Guardians (EN-US) 	YESSSSS	1/2	50.0	"#webcomic,#superhero,#teen,#lgbtq,#sliceoflife,#comingofage,#schooldays,#sims4,#paulocarter,#webcomic,#superhero,#teen,#lgbtq,#sliceoflife,#comingofage,#schooldays,#sims4,#paulocarter,fantasy,fantasy,action,lgbtq+,fantasy,action,lgbtq+,"	"https://tapas.io/series/Brandon--The-New-Guardians-EN-US/info"
Happy Birthday Dad 	No	1/3	33.33333333333333	"#love,#manga,#comic,#drama,#mystery,#dad,#ghost,#fiction,#birthday,#couples,#love,#manga,#comic,#drama,#mystery,#dad,#ghost,#fiction,#birthday,#couples,drama,drama,mystery,drama,mystery,"	"https://tapas.io/series/Happy-Birthday-Dad/info"
New Leaf - One Shot 	No	1/4	25.0	"slice of life,slice of life,slice of life,"	"https://tapas.io/series/New-Leaf---One-Shot/info"
Blood of the Rebellion 	No	1/5	20.0	"#demons,#war,#warriors,#multiverse,#judgement,#justice,#vengeance,#female_protagonist,#young_adult,#mythology_inspired,#demons,#war,#warriors,#multiverse,#judgement,#justice,#vengeance,#female_protagonist,#young_adult,#mythology_inspired,action,action,fantasy,science fiction,action,fantasy,science fiction,"	"https://tapas.io/series/Blood-of-the-Rebellion/info"
Majid 	No	1/6	16.666666666666664	"#action,#manga,#funny,#comedy,#adult,#desert,#arab,#arabian,#action,#manga,#funny,#comedy,#adult,#desert,#arab,#arabian,comedy,comedy,action,comedy,action,"	"https://tapas.io/series/Majid/info"
Oleander 	No	1/7	14.285714285714285	"#mature,#demons,#fairy,#nudity,#nature,#faries,#star_crossed,#fantasy_world,#mature,#demons,#fairy,#nudity,#nature,#faries,#star_crossed,#fantasy_world,fantasy,fantasy,romance,mystery,fantasy,romance,mystery,"	"https://tapas.io/series/Oleander/info"
cyberbolinho 	No	1/8	12.5	"#cute,#fantasy,#funny,#comedy,#kawaii,#dog,#cat,#nonsense,#sliceoflife,#mushroom,#cute,#fantasy,#funny,#comedy,#kawaii,#dog,#cat,#nonsense,#sliceoflife,#mushroom,slice of life,slice of life,comedy,fantasy,slice of life,comedy,fantasy,"	"https://tapas.io/series/cyberbolinho/info"
Moonshine 	YESSSSS	2/9	22.22222222222222	"#vampire,#romance,#comedy,#gothic,#supernatural,#lgbt,#paranormal,#victorian,#vampire,#romance,#comedy,#gothic,#supernatural,#lgbt,#paranormal,#victorian,lgbtq+,lgbtq+,romance,comedy,lgbtq+,romance,comedy,"	"https://tapas.io/series/Moonshine/info"
EYES ON ME 	No	2/10	20.0	"#eomc,#eyesonmecomic,#loonytwin,#eomc,#eyesonmecomic,#loonytwin,romance,romance,romance,"	"https://tapas.io/series/eyesonmecomic/info"
Kickin' Romance (paused) 	YESSSSS	3/11	27.27272727272727	"#romance,#drama,#football,#thriller,#sports,#bl,#heartwarming,#bodyguard,#romance,#drama,#football,#thriller,#sports,#bl,#heartwarming,#bodyguard,bl,bl,romance,drama,bl,romance,drama,"	"https://tapas.io/series/Kickin-Romance-paused/info"
Bae On Delivery 	YESSSSS	4/12	33.33333333333333	"#romance,#drama,#comedy,#bl,#lgbtq,#slice_of_life,#cin,#cin_ah,#cinah,#romance,#drama,#comedy,#bl,#lgbtq,#slice_of_life,#cin,#cin_ah,#cinah,bl,bl,romance,slice of life,bl,romance,slice of life,"	"https://tapas.io/series/Bae-On-Delivery/info"
La calaca de Azúcar  	YESSSSS	5/13	38.46153846153847	"#adventure,#fantasy,#supernatural,#italian,#bl,#lgbt,#la,#lgbtq,#de,#aztec,#mexico,#mexican,#boyslove,#cristinakokoro,#lelecat,#deites,#calaca,#azucar,#adventure,#fantasy,#supernatural,#italian,#bl,#lgbt,#la,#lgbtq,#de,#aztec,#mexico,#mexican,#boyslove,#cristinakokoro,#lelecat,#deites,#calaca,#azucar,fantasy,fantasy,bl,lgbtq+,fantasy,bl,lgbtq+,"	"https://tapas.io/series/lacalacadeazucar/info"
Promises of Love 	No	5/14	35.714285714285715	"bl,bl,bl,"	"https://tapas.io/series/Promises-of-Love/info"
The broken bike 	No	5/15	33.33333333333333	"#fantasy,#fight,#bike,#fantasy,#fight,#bike,fantasy,fantasy,action,drama,fantasy,action,drama,"	"https://tapas.io/series/The-broken-bike/info"
Brandon & Os Novos Guardiões (PT-BR) 	YESSSSS	6/16	37.5	"#webcomic,#lgbtqia,#comingofage,#amizade,#vidaescolar,#adolescente,#superheroi,#sims4,#paulocarter,#brandoneosnovosguardioes,#webcomic,#lgbtqia,#comingofage,#amizade,#vidaescolar,#adolescente,#superheroi,#sims4,#paulocarter,#brandoneosnovosguardioes,fantasy,fantasy,action,lgbtq+,fantasy,action,lgbtq+,"	"https://tapas.io/series/BrandonEOsNovosGuardioes/info"
A Loner's Lover 	No	6/17	35.294117647058826	"#love,#romance,#stalker,#train,#obsession,#stranger,#infatuation,#unrequited_love,#one_sided_love,#man_and_women,#love,#romance,#stalker,#train,#obsession,#stranger,#infatuation,#unrequited_love,#one_sided_love,#man_and_women,romance,romance,romance,"	"https://tapas.io/series/A-Loners-Lover/info"
Sparks 	YESSSSS	7/18	38.88888888888889	"#magic,#fantasy,#romance,#mythology,#queer,#bl,#satyr,#boys_love,#lgbtq,#magic,#fantasy,#romance,#mythology,#queer,#bl,#satyr,#boys_love,#lgbtq,bl,bl,lgbtq+,fantasy,bl,lgbtq+,fantasy,"	"https://tapas.io/series/Sparkscomic/info"
Winter Light 	YESSSSS	8/19	42.10526315789473	"#romance,#supernatural,#bl,#romance,#supernatural,#bl,bl,bl,bl,"	"https://tapas.io/series/Winter-Light/info"
Idiots Don't Catch Colds 	YESSSSS	9/20	45.0	"#romance,#drama,#comedy,#soccer,#sports,#bl,#high_school,#romance,#drama,#comedy,#soccer,#sports,#bl,#high_school,bl,bl,bl,"	"https://tapas.io/series/Idiots-Dont-Catch-Colds/info"
Animaferi 	YESSSSS	10/21	47.61904761904761	"#yaoi,#bl,#abo,#yaoi,#bl,#abo,fantasy,fantasy,fantasy,"	"https://tapas.io/series/Animaferi/info"
A Wolf and His Song 	YESSSSS	11/22	50.0	"#yaoi,#action,#magic,#fantasy,#romance,#drama,#comedy,#kemonomimi,#boyslove,#shounenai,#yaoi,#action,#magic,#fantasy,#romance,#drama,#comedy,#kemonomimi,#boyslove,#shounenai,fantasy,fantasy,fantasy,"	"https://tapas.io/series/A-Wolf-and-His-Song/info"
Sirenita 	YESSSSS	12/23	52.17391304347826	"#yuri,#manga,#fantasy,#comic,#webcomic,#color,#fairytale,#mermaid,#shoujo_ai,#sirenita,#slice_of_life,#yuri,#manga,#fantasy,#comic,#webcomic,#color,#fairytale,#mermaid,#shoujo_ai,#sirenita,#slice_of_life,fantasy,fantasy,fantasy,"	"https://tapas.io/series/Sirenita/info"
Something Like Summer 	YESSSSS	13/24	54.166666666666664	"#gay,#yaoi,#queer,#bl,#lgbt,#boys_love,#lgbtq,#gay_romance,#heartstopper,#gay_love,#gay,#yaoi,#queer,#bl,#lgbt,#boys_love,#lgbtq,#gay_romance,#heartstopper,#gay_love,lgbtq+,lgbtq+,bl,slice of life,lgbtq+,bl,slice of life,"	"https://tapas.io/series/Something-Like-Summer/info"
DAMON Child of Faust 	YESSSSS	14/25	56.00000000000001	"#romance,#drama,#demon,#mystery,#bl,#boyslove,#damon,#fantesy,#romance,#drama,#demon,#mystery,#bl,#boyslove,#damon,#fantesy,bl,bl,romance,mystery,bl,romance,mystery,"	"https://tapas.io/series/DAMON-Child-of-Faust/info"
Hunger Demon 	YESSSSS	15/26	57.692307692307686	"#yaoi,#fantasy,#yaoi,#fantasy,bl,bl,bl,"	"https://tapas.io/series/Hunger-Demon/info"
The Witch and The Dragon 	No	15/27	55.55555555555556	"#adventure,#fantasy,#fancomic,#icarusmask,#thekao,#kao,#ck,#fan_comic,#gogo_origins,#ck_x_kao,#ckao,#adventurer_au,#fantasy_au,#adventure,#fantasy,#fancomic,#icarusmask,#thekao,#kao,#ck,#fan_comic,#gogo_origins,#ck_x_kao,#ckao,#adventurer_au,#fantasy_au,lgbtq+,lgbtq+,lgbtq+,"	"https://tapas.io/series/The-Witch-and-The-Dragon/info"
Year of Dragon 	No	15/28	53.57142857142857	"#dragon,#furry,#anthro,#bara,#dragon,#furry,#anthro,#bara,bl,bl,bl,"	"https://tapas.io/series/Year-of-Dragon/info"
Hell Hounds 	YESSSSS	16/29	55.172413793103445	"#gay,#demons,#angels,#lgbt,#boys_love,#occult,#fluff,#poly,#polyamoury,#modern_fantasy,#gay,#demons,#angels,#lgbt,#boys_love,#occult,#fluff,#poly,#polyamoury,#modern_fantasy,bl,bl,romance,fantasy,bl,romance,fantasy,"	"https://tapas.io/series/Hell-Hounds/info"
Villain Waifu Deku AU (ARCHIVES) 	No	16/30	53.333333333333336	"#comedy,#parody,#fancomic,#au,#vwdau,#villainwaifudeku,#vwd,#alterateuniverse,#kimidoodlez,#vwdau_archives,#comedy,#parody,#fancomic,#au,#vwdau,#villainwaifudeku,#vwd,#alterateuniverse,#kimidoodlez,#vwdau_archives,comedy,comedy,comedy,"	"https://tapas.io/series/Villain-Waifu-Deku-AU-ARCHIVES/info"
Angel behind a back 	YESSSSS	17/31	54.83870967741935	"#drama,#bl,#drama,#bl,bl,bl,bl,"	"https://tapas.io/series/Angel-behind-a-back/info"
Cursed in blue 	No	17/32	53.125	"#magic,#romance,#comedy,#war,#nature,#colors,#powers,#native,#shaman,#boyslove,#magic,#romance,#comedy,#war,#nature,#colors,#powers,#native,#shaman,#boyslove,bl,bl,romance,fantasy,bl,romance,fantasy,"	"https://tapas.io/series/Cursed-in-blue/info"
Lycoris Rising 	No	17/33	51.515151515151516	"#action,#fantasy,#drama,#thriller,#knight,#king,#assassin,#dark_fantasy,#action,#fantasy,#drama,#thriller,#knight,#king,#assassin,#dark_fantasy,action,action,drama,fantasy,action,drama,fantasy,"	"https://tapas.io/series/Lycoris-Rising/info"
Sinbad's Trail 	No	17/34	50.0	"#fantasy,#mature,#romance,#nsfw,#epic,#sinbads_trail,#kijyl,#akiya,#fantasy,#mature,#romance,#nsfw,#epic,#sinbads_trail,#kijyl,#akiya,bl,bl,action,fantasy,bl,action,fantasy,"	"https://tapas.io/series/Sinbads-Trail/info"
Red Spell 	YESSSSS	18/35	51.42857142857142	"#yaoi,#comics,#webcomics,#bl,#webtoon,#bara,#digitalart,#darkroom,#redspell,#yaoi,#comics,#webcomics,#bl,#webtoon,#bara,#digitalart,#darkroom,#redspell,bl,bl,romance,fantasy,bl,romance,fantasy,"	"https://tapas.io/series/Red-Spell/info"
No Future 	YESSSSS	19/36	52.77777777777778	"#action,#fantasy,#drama,#mythology,#comedy,#supernatural,#bl,#lgbt,#lgbtq,#mlm,#slice_of_life,#modern_fantasy,#action,#fantasy,#drama,#mythology,#comedy,#supernatural,#bl,#lgbt,#lgbtq,#mlm,#slice_of_life,#modern_fantasy,lgbtq+,lgbtq+,slice of life,fantasy,lgbtq+,slice of life,fantasy,"	"https://tapas.io/series/NoFuture/info"
Cleaning Up 	YESSSSS	20/37	54.054054054054056	"#gay,#romance,#drama,#bl,#lgbtqia,#cleaning_up,#gay,#romance,#drama,#bl,#lgbtqia,#cleaning_up,bl,bl,bl,"	"https://tapas.io/series/Cleaning-Up/info"
How to get over it... 	No	20/38	52.63157894736842	"bl,bl,bl,"	"https://tapas.io/series/How-to-get-over-/info"
Heavy Horns 	YESSSSS	21/39	53.84615384615385	"#drama,#complete,#sunday,#bl,#lgbt,#contemporary,#weekly,#completed,#mxm,#slow_burn,#heavy_horns,#mlm,#drama,#complete,#sunday,#bl,#lgbt,#contemporary,#weekly,#completed,#mxm,#slow_burn,#heavy_horns,#mlm,romance,romance,drama,lgbtq+,romance,drama,lgbtq+,"	"https://tapas.io/series/Heavy-Horns/info"
Berkeley Mews 	No	21/40	52.5	"comedy,comedy,comedy,"	"https://tapas.io/series/berkeleymews/info"
Outside 	YESSSSS	22/41	53.65853658536586	"#manga,#fantasy,#romance,#bl,#outside,#manga,#fantasy,#romance,#bl,#outside,bl,bl,bl,"	"https://tapas.io/series/Outside3/info"
Prince of Ovale 	YESSSSS	23/42	54.761904761904766	"#yaoi,#bl,#fidesia,#prince_of_ovale,#princeofovale,#yaoi,#bl,#fidesia,#prince_of_ovale,#princeofovale,bl,bl,drama,fantasy,bl,drama,fantasy,"	"https://tapas.io/series/Prince-of-Ovale/info"
Amor Fati 	YESSSSS	24/43	55.81395348837209	"#bl,#salaryman,#tattoos,#piercings,#boyslove,#yoko,#oldman,#zilo,#akihiro,#youngboy,#amorfati,#bl,#salaryman,#tattoos,#piercings,#boyslove,#yoko,#oldman,#zilo,#akihiro,#youngboy,#amorfati,romance,romance,romance,"	"https://tapas.io/series/Amor-Fati/info"
Death Wish BL 	YESSSSS	25/44	56.81818181818182	"#yaoi,#romance,#drama,#psychological,#bl,#nsfw,#yaoi,#romance,#drama,#psychological,#bl,#nsfw,bl,bl,romance,drama,bl,romance,drama,"	"https://tapas.io/series/Death-Wish-BL/info"
Witches' Brew 	YESSSSS	26/45	57.77777777777777	"#gay,#yaoi,#fantasy,#romance,#drama,#comedy,#demons,#horror,#humor,#mystery,#supernatural,#bl,#nsfw,#lgtb,#slice_of_life,#gay,#yaoi,#fantasy,#romance,#drama,#comedy,#demons,#horror,#humor,#mystery,#supernatural,#bl,#nsfw,#lgtb,#slice_of_life,bl,bl,horror,fantasy,bl,horror,fantasy,"	"https://tapas.io/series/WitchesBrew/info"
Movement Ballet AU 	YESSSSS	27/46	58.69565217391305	"#doujinshi,#bl,#fancomic,#bakudeku,#doujinshi,#bl,#fancomic,#bakudeku,bl,bl,drama,slice of life,bl,drama,slice of life,"	"https://tapas.io/series/Movement-Ballet-AU/info"
One More Time 	YESSSSS	28/47	59.57446808510638	"#yaoi,#fantasy,#comedy,#horror,#bl,#harem,#yaoi,#fantasy,#comedy,#horror,#bl,#harem,drama,drama,drama,"	"https://tapas.io/series/one_more_time/info"
Life Happens 	No	28/48	58.333333333333336	"#comedy,#life_happens,#mikochi,#slice_of_life,#comedy,#life_happens,#mikochi,#slice_of_life,slice of life,slice of life,slice of life,"	"https://tapas.io/series/Life-Happens/info"
Warily Ever After 	No	28/49	57.14285714285714	"#monster,#romance,#comic_strip,#gag,#paranormal,#4koma,#teratophilia,#exophilia,#monster_love,#slasher_killer,#monster,#romance,#comic_strip,#gag,#paranormal,#4koma,#teratophilia,#exophilia,#monster_love,#slasher_killer,slice of life,slice of life,horror,comedy,slice of life,horror,comedy,"	"https://tapas.io/series/Warily-Ever-After/info"
That Certain Night 	YESSSSS	29/50	57.99999999999999	"#romance,#humor,#bl,#crowley,#good_omens,#aziraphale,#ineffable_husbands,#romance,#humor,#bl,#crowley,#good_omens,#aziraphale,#ineffable_husbands,romance,romance,romance,"	"https://tapas.io/series/That-Certain-Night/info"
Villainess in Love 	No	29/51	56.86274509803921	"romance,romance,fantasy,romance,fantasy,"	"https://tapas.io/series/villainess-in-love/info"
Beanie's Comics 	No	29/52	55.769230769230774	"#funny,#bean,#journal,#diary,#anxiety,#sliceoflife,#relatable,#beanie,#slice_of_life,#whatsupbeanie,#whats_up_beanie,#what_is_up_beanie,#funny,#bean,#journal,#diary,#anxiety,#sliceoflife,#relatable,#beanie,#slice_of_life,#whatsupbeanie,#whats_up_beanie,#what_is_up_beanie,slice of life,slice of life,comedy,slice of life,comedy,"	"https://tapas.io/series/whatsupbeanie/info"
Five Years 	YESSSSS	30/53	56.60377358490566	"#romance,#bl,#lgbtq,#slice_of_life,#romance,#bl,#lgbtq,#slice_of_life,lgbtq+,lgbtq+,bl,slice of life,lgbtq+,bl,slice of life,"	"https://tapas.io/series/Five-Years/info"
Socializing101  	No	30/54	55.55555555555556	"#romance,#university,#college,#slice_of_life,#college_romance,#university_romance,#romance,#university,#college,#slice_of_life,#college_romance,#university_romance,romance,romance,romance,"	"https://tapas.io/series/Socializing101-/info"
The Five Suits 	YESSSSS	31/55	56.36363636363636	"#heroes,#superheroes,#superhero,#hero,#gl,#girlslove,#heroes,#superheroes,#superhero,#hero,#gl,#girlslove,action,action,romance,drama,gl,fantasy,action,romance,drama,gl,fantasy,"	"https://tapas.io/series/thefivesuits/info"
Valentine 	No	31/56	55.35714285714286	"bl,bl,bl,"	"https://tapas.io/series/valentine_comics_eng/info"
Flow 	YESSSSS	32/57	56.14035087719298	"#love,#bl,#lgbt,#sliceoflife,#martialarts,#love,#bl,#lgbt,#sliceoflife,#martialarts,bl,bl,bl,"	"https://tapas.io/series/Flowcomic/info"
Apricot Cookie(s)! 	No	32/58	55.172413793103445	"#manga,#magical_girls,#mahou_shoujo,#magical_girl,#apricot_cookies,#manga,#magical_girls,#mahou_shoujo,#magical_girl,#apricot_cookies,comedy,comedy,drama,comedy,drama,"	"https://tapas.io/series/apricotcookies/info"
Ready Spaghetti 	YESSSSS	33/59	55.932203389830505	"#gay,#romance,#drama,#aliens,#scifi,#bl,#bisexual,#boys_love,#lgbtq,#polyamory,#polyamorous,#demisexual,#love_triangle,#gay,#romance,#drama,#aliens,#scifi,#bl,#bisexual,#boys_love,#lgbtq,#polyamory,#polyamorous,#demisexual,#love_triangle,bl,bl,romance,drama,bl,romance,drama,"	"https://tapas.io/series/Ready-Spaghetti/info"
The Goddess 	YESSSSS	34/60	56.666666666666664	"#yuri,#fantasy,#romance,#gl,#yuri,#fantasy,#romance,#gl,gl,gl,romance,fantasy,gl,romance,fantasy,"	"https://tapas.io/series/TheEnvoysGoddess/info"
Mr. Beta 	No	34/61	55.73770491803278	"#office,#boss,#alpha,#assistant,#omegaverse,#yolka,#andra,#office,#boss,#alpha,#assistant,#omegaverse,#yolka,#andra,bl,bl,romance,bl,romance,"	"https://tapas.io/series/MrBeta/info"
Patent the Sun 	No	34/62	54.83870967741935	"#action,#fantasy,#drama,#crime,#mask,#science_fiction,#alter_ego,#action,#fantasy,#drama,#crime,#mask,#science_fiction,#alter_ego,action,action,drama,science fiction,action,drama,science fiction,"	"https://tapas.io/series/Patent-the-Sun/info"
Ah, Mince! 	No	34/63	53.96825396825397	"#funny,#girl,#sad,#boys,#college,#awkward,#canadian,#sliceoflife,#adhd,#antisocial,#funny,#girl,#sad,#boys,#college,#awkward,#canadian,#sliceoflife,#adhd,#antisocial,comedy,comedy,comedy,"	"https://tapas.io/series/Ah-Minc/info"
RandoWis 	No	34/64	53.125	"#comics,#funny,#friendship,#comedy,#parody,#random,#weird,#stuff,#pokemon,#wisdom,#series,#randowis,#comics,#funny,#friendship,#comedy,#parody,#random,#weird,#stuff,#pokemon,#wisdom,#series,#randowis,comedy,comedy,comedy,"	"https://tapas.io/series/RandoWis/info"
YOU ARE MY BFF 	YESSSSS	35/65	53.84615384615385	"#gay,#yaoi,#bl,#lgbt,#gay,#yaoi,#bl,#lgbt,lgbtq+,lgbtq+,lgbtq+,"	"https://tapas.io/series/YOU-ARE-MY-BFF/info"
175 ° Celsius 	YESSSSS	36/66	54.54545454545454	"#drama,#demon,#supernatural,#lgbtq,#witchcraft,#drama,#demon,#supernatural,#lgbtq,#witchcraft,bl,bl,bl,"	"https://tapas.io/series/175Celsius/info"
The Flying Ship 	YESSSSS	37/67	55.223880597014926	"#fantasy,#queer,#folklore,#lgbtq,#fantasy_comedy,#flyingship,#the_flying_ship,#flyingshipcomic,#jezbelizia,#fairy_tale,#fantasy_comic,#russian_fairytale,#jem_milton,#fantasy,#queer,#folklore,#lgbtq,#fantasy_comedy,#flyingship,#the_flying_ship,#flyingshipcomic,#jezbelizia,#fairy_tale,#fantasy_comic,#russian_fairytale,#jem_milton,fantasy,fantasy,fantasy,"	"https://tapas.io/series/The-Flying-Ship/info"
Keep Busy 	No	37/68	54.41176470588235	"#life,#artist,#slice_of_life,#life,#artist,#slice_of_life,comedy,comedy,slice of life,comedy,slice of life,"	"https://tapas.io/series/Keep-Busy/info"
The Borrowed Faces 	YESSSSS	38/69	55.072463768115945	"#adventure,#action,#magic,#romance,#lgbtq,#boyfriends,#slowburn,#lgbtcharacters,#urban_fantasy,#game_show,#adventure,#action,#magic,#romance,#lgbtq,#boyfriends,#slowburn,#lgbtcharacters,#urban_fantasy,#game_show,action,action,lgbtq+,action,lgbtq+,"	"https://tapas.io/series/The-Borrowed-Faces/info"
The Case of the Hidden Assassin 	YESSSSS	39/70	55.714285714285715	"#magic,#romance,#monsters,#dragons,#gods,#wlw,#mlm,#high_fantasy,#epic_fantasy,#gothic_horror,#gothic_fantasy,#enemies_to_lovers,#victorian_fantasy,#lgbtq_fantasy,#magic,#romance,#monsters,#dragons,#gods,#wlw,#mlm,#high_fantasy,#epic_fantasy,#gothic_horror,#gothic_fantasy,#enemies_to_lovers,#victorian_fantasy,#lgbtq_fantasy,lgbtq+,lgbtq+,bl,fantasy,lgbtq+,bl,fantasy,"	"https://tapas.io/series/The-Case-of-the-Hidden-Assassin/info"
Stick n Poke  	YESSSSS	40/71	56.33802816901409	"#love,#romance,#drama,#music,#lgbt,#bands,#trans,#trans_girl,#love,#romance,#drama,#music,#lgbt,#bands,#trans,#trans_girl,romance,romance,drama,lgbtq+,romance,drama,lgbtq+,"	"https://tapas.io/series/Stick-n-Poke-/info"
Vampire Search 	YESSSSS	41/72	56.94444444444444	"#action,#fantasy,#mature,#super_sons,#drama,#horror,#blood,#vampires,#lgbt,#danita_sibert,#original_series,#vampire_search,#action,#fantasy,#mature,#super_sons,#drama,#horror,#blood,#vampires,#lgbt,#danita_sibert,#original_series,#vampire_search,drama,drama,horror,action,drama,horror,action,"	"https://tapas.io/series/Vampire-Search/info"
The Moonstone Diadem 	YESSSSS	42/73	57.534246575342465	"#elf,#queer,#princess,#elves,#princesses,#gl,#wlw,#fairy_tale,#elf,#queer,#princess,#elves,#princesses,#gl,#wlw,#fairy_tale,fantasy,fantasy,fantasy,"	"https://tapas.io/series/The-Moonstone-Diadem/info"
Oni Girl Bear! 	No	42/74	56.75675675675676	"#romance,#comedy,#nsfw,#oni,#monster_girl,#romance,#comedy,#nsfw,#oni,#monster_girl,comedy,comedy,romance,slice of life,comedy,romance,slice of life,"	"https://tapas.io/series/Oni-Girl-Bear/info"
A fool beginning 	No	42/75	56.00000000000001	"lgbtq+,lgbtq+,slice of life,fantasy,lgbtq+,slice of life,fantasy,"	"https://tapas.io/series/A-fool-beginning/info"
The Ocean Soul 	No	42/76	55.26315789473685	"fantasy,fantasy,fantasy,"	"https://tapas.io/series/The-Ocean-Soul/info"
Think Twice 	No	42/77	54.54545454545454	"lgbtq+,lgbtq+,romance,slice of life,lgbtq+,romance,slice of life,"	"https://tapas.io/series/ThinkTwice/info"
Athenaeum of Malice 	No	42/78	53.84615384615385	"#supernatural,#kayr801,#supernatural,#kayr801,bl,bl,bl,"	"https://tapas.io/series/AoM/info"
Crypts and Cantrips 	YESSSSS	43/79	54.43037974683544	"#adventure,#fantasy,#queer,#lgbt,#transgender,#lgbtq,#dungeons_and_dragons,#adventure,#fantasy,#queer,#lgbt,#transgender,#lgbtq,#dungeons_and_dragons,lgbtq+,lgbtq+,drama,fantasy,lgbtq+,drama,fantasy,"	"https://tapas.io/series/CryptsandCantrips/info"
Maximum Chaos 	YESSSSS	44/80	55.00000000000001	"#adventure,#action,#fantasy,#comedy,#oc,#greyscale,#character_designer,#black_and_white,#original_characters,#pateron,#slice_of_life,#comic_book,#danita_sibert,#cycomix,#maximum_chaos,#story_telling,#adventure,#action,#fantasy,#comedy,#oc,#greyscale,#character_designer,#black_and_white,#original_characters,#pateron,#slice_of_life,#comic_book,#danita_sibert,#cycomix,#maximum_chaos,#story_telling,fantasy,fantasy,action,comedy,fantasy,action,comedy,"	"https://tapas.io/series/Maximum-Chaos/info"
Omitl 	No	44/81	54.32098765432099	"#romance,#monsters,#catrina,#dia_de_muertos,#day_of_the_dead,#romance,#monsters,#catrina,#dia_de_muertos,#day_of_the_dead,drama,drama,drama,"	"https://tapas.io/series/Omitl/info"
The Fall Of the Crystal Lion 	No	44/82	53.65853658536586	"bl,bl,romance,fantasy,bl,romance,fantasy,"	"https://tapas.io/series/The-Fall-Of-the-Crystal-Lion/info"
Will and Raph Chronicles 	YESSSSS	45/83	54.21686746987952	"#gay,#webcomic,#webcomics,#lgbt,#canada,#montreal,#gay_couple,#french_canadian,#gay_comic,#quebec,#gaymer,#gay_life,#gay,#webcomic,#webcomics,#lgbt,#canada,#montreal,#gay_couple,#french_canadian,#gay_comic,#quebec,#gaymer,#gay_life,lgbtq+,lgbtq+,slice of life,lgbtq+,slice of life,"	"https://tapas.io/series/willandraph/info"
Gay struggles 	YESSSSS	46/84	54.761904761904766	"#lesbian,#gay,#lgbt,#lgbt_film,#lgbt_struggles,#gay_struggles,#lesbian,#gay,#lgbt,#lgbt_film,#lgbt_struggles,#gay_struggles,slice of life,slice of life,slice of life,"	"https://tapas.io/series/Gay-struggle/info"
FUN!tasy 	No	46/85	54.11764705882353	"#magic,#fantasy,#dragon,#wizard,#fun,#ninja,#comedy,#elf,#knight,#dwarf,#rogue,#magic,#fantasy,#dragon,#wizard,#fun,#ninja,#comedy,#elf,#knight,#dwarf,#rogue,comedy,comedy,comedy,"	"https://tapas.io/series/FUNtasy/info"
Ming Gi Nyu 	No	46/86	53.48837209302325	"romance,romance,drama,romance,drama,"	"https://tapas.io/series/mingginyu/info"
Not Another Fairytale Story 	YESSSSS	47/87	54.02298850574713	"#yaoi,#fantasy,#shounen_ai,#fairytale,#bl,#yaoi,#fantasy,#shounen_ai,#fairytale,#bl,bl,bl,bl,"	"https://tapas.io/series/Not-Another-Fairytale-Story/info"
ASPERA 	YESSSSS	48/88	54.54545454545454	"#romance,#drama,#lgbt,#aspera,#slice_of_life,#young_adult,#romance,#drama,#lgbt,#aspera,#slice_of_life,#young_adult,lgbtq+,lgbtq+,lgbtq+,"	"https://tapas.io/series/ASPERA/info"
Beyond the Pale 	YESSSSS	49/89	55.0561797752809	"#yaoi,#fantasy,#romance,#religion,#bl,#lgbtq,#naga,#fate,#nagas,#tribal,#non_cis_romance,#maska,#luka,#illua,#nika,#nyriin,#yiv,#beyond_the_pale,#yaoi,#fantasy,#romance,#religion,#bl,#lgbtq,#naga,#fate,#nagas,#tribal,#non_cis_romance,#maska,#luka,#illua,#nika,#nyriin,#yiv,#beyond_the_pale,lgbtq+,lgbtq+,lgbtq+,"	"https://tapas.io/series/Beyond-the-Pale/info"
Our Super Adventure 	No	49/90	54.44444444444444	"#relationship,#cats,#pizza,#diary,#videogames,#relationship,#cats,#pizza,#diary,#videogames,slice of life,slice of life,comedy,slice of life,comedy,"	"https://tapas.io/series/OurSuperAdventure/info"
My Hero Academia: Aizawa Origins 	No	49/91	53.84615384615385	"#anime,#fancomic,#my_hero_academia,#bnha,#mha,#eraserhead,#bnha_aizawa,#anime,#fancomic,#my_hero_academia,#bnha,#mha,#eraserhead,#bnha_aizawa,action,action,action,"	"https://tapas.io/series/My-Hero-Academia-Aizawa-Origins/info"
Ingrata: A Heroine's Pursuit 	No	49/92	53.2608695652174	"gl,gl,gl,"	"https://tapas.io/series/ingrata/info"
Coffee Punch 	No	49/93	52.68817204301075	"comedy,comedy,comedy,"	"https://tapas.io/series/coffeepunch/info"
Hurt 	YESSSSS	50/94	53.191489361702125	"#fantasy,#romance,#demon,#apocalypse,#lgbt,#transgender,#lgbtq,#trans,#nonbinary,#fantasy,#romance,#demon,#apocalypse,#lgbt,#transgender,#lgbtq,#trans,#nonbinary,lgbtq+,lgbtq+,lgbtq+,"	"https://tapas.io/series/Hurt_MxTeddybear/info"
